Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "Trees_West_y=-36mm_Tec" I=17 J=25 F=POINT
 -15.0000	 -31.0000	  35.0000	  -0.3261	  -0.6739	   0.7609	  92.4992	  39.3886	
 -12.5000	 -31.0000	  35.0000	  -0.2717	  -0.6739	   0.7609	  80.3208	  39.1683	
 -10.0000	 -31.0000	  35.0000	  -0.2174	  -0.6739	   0.7609	  68.1500	  39.0400	
  -7.5000	 -31.0000	  35.0000	  -0.1630	  -0.6739	   0.7609	  60.1561	  35.7912	
  -5.0000	 -31.0000	  35.0000	  -0.1087	  -0.6739	   0.7609	  52.3536	  32.5947	
  -2.5000	 -31.0000	  35.0000	  -0.0543	  -0.6739	   0.7609	  44.7392	  29.4281	
   0.0000	 -31.0000	  35.0000	   0.0000	  -0.6739	   0.7609	  37.3800	  26.2800	
   2.5000	 -31.0000	  35.0000	   0.0543	  -0.6739	   0.7609	  33.8675	  24.2399	
   5.0000	 -31.0000	  35.0000	   0.1087	  -0.6739	   0.7609	  30.6197	  22.2106	
   7.5000	 -31.0000	  35.0000	   0.1630	  -0.6739	   0.7609	  27.5412	  20.2266	
  10.0000	 -31.0000	  35.0000	   0.2174	  -0.6739	   0.7609	  24.6000	  18.3400	
  12.5000	 -31.0000	  35.0000	   0.2717	  -0.6739	   0.7609	  22.4731	  16.9520	
  15.0000	 -31.0000	  35.0000	   0.3261	  -0.6739	   0.7609	  20.5217	  15.6586	
  17.5000	 -31.0000	  35.0000	   0.3804	  -0.6739	   0.7609	  18.6632	  14.4161	
  20.0000	 -31.0000	  35.0000	   0.4348	  -0.6739	   0.7609	  16.8500	  13.2000	
 -20.0000	 -31.0000	  37.5000	  -0.4348	  -0.6739	   0.8152	 108.4450	  39.0825	
 -17.5000	 -31.0000	  37.5000	  -0.3804	  -0.6739	   0.8152	  96.9963	  38.5394	
 -15.0000	 -31.0000	  37.5000	  -0.3261	  -0.6739	   0.8152	  85.5475	  37.9963	
 -12.5000	 -31.0000	  37.5000	  -0.2717	  -0.6739	   0.8152	  74.0988	  37.4531	
 -10.0000	 -31.0000	  37.5000	  -0.2174	  -0.6739	   0.8152	  63.4533	  36.4841	
  -7.5000	 -31.0000	  37.5000	  -0.1630	  -0.6739	   0.8152	  55.8869	  33.8825	
  -5.0000	 -31.0000	  37.5000	  -0.1087	  -0.6739	   0.8152	  49.1238	  30.8550	
  -2.5000	 -31.0000	  37.5000	  -0.0543	  -0.6739	   0.8152	  42.3606	  27.8275	
   0.0000	 -31.0000	  37.5000	   0.0000	  -0.6739	   0.8152	  36.2553	  25.0275	
   2.5000	 -31.0000	  37.5000	   0.0543	  -0.6739	   0.8152	  32.6713	  23.0994	
   5.0000	 -31.0000	  37.5000	   0.1087	  -0.6739	   0.8152	  29.7450	  21.3988	
   7.5000	 -31.0000	  37.5000	   0.1630	  -0.6739	   0.8152	  26.8188	  19.6981	
  10.0000	 -31.0000	  37.5000	   0.2174	  -0.6739	   0.8152	  24.0822	  18.0705	
  12.5000	 -31.0000	  37.5000	   0.2717	  -0.6739	   0.8152	  22.0731	  16.7225	
  15.0000	 -31.0000	  37.5000	   0.3261	  -0.6739	   0.8152	  20.2538	  15.4475	
  17.5000	 -31.0000	  37.5000	   0.3804	  -0.6739	   0.8152	  18.4344	  14.1725	
  20.0000	 -31.0000	  37.5000	   0.4348	  -0.6739	   0.8152	  16.6150	  12.8975	
 -20.0000	 -31.0000	  40.0000	  -0.4348	  -0.6739	   0.8696	  97.6100	  38.6450	
 -17.5000	 -31.0000	  40.0000	  -0.3804	  -0.6739	   0.8696	  87.4950	  37.6788	
 -15.0000	 -31.0000	  40.0000	  -0.3261	  -0.6739	   0.8696	  77.3800	  36.7125	
 -12.5000	 -31.0000	  40.0000	  -0.2717	  -0.6739	   0.8696	  67.2650	  35.7462	
 -10.0000	 -31.0000	  40.0000	  -0.2174	  -0.6739	   0.8696	  58.1014	  34.3581	
  -7.5000	 -31.0000	  40.0000	  -0.1630	  -0.6739	   0.8696	  51.3162	  31.9150	
  -5.0000	 -31.0000	  40.0000	  -0.1087	  -0.6739	   0.8696	  45.4825	  29.0500	
  -2.5000	 -31.0000	  40.0000	  -0.0543	  -0.6739	   0.8696	  39.6487	  26.1850	
   0.0000	 -31.0000	  40.0000	   0.0000	  -0.6739	   0.8696	  34.5208	  23.6419	
   2.5000	 -31.0000	  40.0000	   0.0543	  -0.6739	   0.8696	  31.1575	  21.9038	
   5.0000	 -31.0000	  40.0000	   0.1087	  -0.6739	   0.8696	  28.5000	  20.4875	
   7.5000	 -31.0000	  40.0000	   0.1630	  -0.6739	   0.8696	  25.8425	  19.0712	
  10.0000	 -31.0000	  40.0000	   0.2174	  -0.6739	   0.8696	  23.3975	  17.6886	
  12.5000	 -31.0000	  40.0000	   0.2717	  -0.6739	   0.8696	  21.4838	  16.3900	
  15.0000	 -31.0000	  40.0000	   0.3261	  -0.6739	   0.8696	  19.7825	  15.1250	
  17.5000	 -31.0000	  40.0000	   0.3804	  -0.6739	   0.8696	  18.0813	  13.8600	
  20.0000	 -31.0000	  40.0000	   0.4348	  -0.6739	   0.8696	  16.3800	  12.5950	
 -20.0000	 -31.0000	  42.5000	  -0.4348	  -0.6739	   0.9239	  86.7750	  38.2075	
