Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "West_z=7" I=17 J=129 F=POINT
 -15.0000	-127.5000	   7.5000	  -0.3261	  -2.7717	   0.1630	  47.9515	  55.1655	
 -12.5000	-127.5000	   7.5000	  -0.2717	  -2.7717	   0.1630	  42.6118	  55.0947	
 -10.0000	-127.5000	   7.5000	  -0.2174	  -2.7717	   0.1630	  37.3616	  54.7701	
  -7.5000	-127.5000	   7.5000	  -0.1630	  -2.7717	   0.1630	  30.9987	  48.5241	
  -5.0000	-127.5000	   7.5000	  -0.1087	  -2.7717	   0.1630	  24.7335	  42.0422	
  -2.5000	-127.5000	   7.5000	  -0.0543	  -2.7717	   0.1630	  18.6170	  35.7180	
   0.0000	-127.5000	   7.5000	   0.0000	  -2.7717	   0.1630	  12.6901	  29.5303	
   2.5000	-127.5000	   7.5000	   0.0543	  -2.7717	   0.1630	  10.7559	  25.5545	
   5.0000	-127.5000	   7.5000	   0.1087	  -2.7717	   0.1630	   9.0831	  21.7534	
   7.5000	-127.5000	   7.5000	   0.1630	  -2.7717	   0.1630	   7.4154	  18.0336	
  10.0000	-127.5000	   7.5000	   0.2174	  -2.7717	   0.1630	   5.7882	  14.4219	
  12.5000	-127.5000	   7.5000	   0.2717	  -2.7717	   0.1630	   5.0756	  12.2364	
  15.0000	-127.5000	   7.5000	   0.3261	  -2.7717	   0.1630	   4.4134	  10.2025	
  17.5000	-127.5000	   7.5000	   0.3804	  -2.7717	   0.1630	   3.7366	   8.1628	
  20.0000	-127.5000	   7.5000	   0.4348	  -2.7717	   0.1630	   3.0545	   6.0592	
 -20.0000	-125.0000	   7.5000	  -0.4348	  -2.7174	   0.1630	  62.3720	  56.4949	
 -17.5000	-125.0000	   7.5000	  -0.3804	  -2.7174	   0.1630	  56.1759	  56.2228	
 -15.0000	-125.0000	   7.5000	  -0.3261	  -2.7174	   0.1630	  49.9798	  55.9507	
 -12.5000	-125.0000	   7.5000	  -0.2717	  -2.7174	   0.1630	  43.7837	  55.6786	
 -10.0000	-125.0000	   7.5000	  -0.2174	  -2.7174	   0.1630	  37.5580	  54.0054	
  -7.5000	-125.0000	   7.5000	  -0.1630	  -2.7174	   0.1630	  31.2577	  48.7888	
  -5.0000	-125.0000	   7.5000	  -0.1087	  -2.7174	   0.1630	  24.9278	  42.1711	
  -2.5000	-125.0000	   7.5000	  -0.0543	  -2.7174	   0.1630	  18.5979	  35.5533	
   0.0000	-125.0000	   7.5000	   0.0000	  -2.7174	   0.1630	  13.2987	  29.5556	
   2.5000	-125.0000	   7.5000	   0.0543	  -2.7174	   0.1630	  10.6059	  25.1256	
   5.0000	-125.0000	   7.5000	   0.1087	  -2.7174	   0.1630	   8.9438	  21.3156	
   7.5000	-125.0000	   7.5000	   0.1630	  -2.7174	   0.1630	   7.2816	  17.5056	
  10.0000	-125.0000	   7.5000	   0.2174	  -2.7174	   0.1630	   5.8464	  14.1305	
  12.5000	-125.0000	   7.5000	   0.2717	  -2.7174	   0.1630	   4.9849	  11.8552	
  15.0000	-125.0000	   7.5000	   0.3261	  -2.7174	   0.1630	   4.3503	  10.0148	
  17.5000	-125.0000	   7.5000	   0.3804	  -2.7174	   0.1630	   3.7156	   8.1744	
  20.0000	-125.0000	   7.5000	   0.4348	  -2.7174	   0.1630	   3.0810	   6.3339	
 -20.0000	-122.5000	   7.5000	  -0.4348	  -2.6630	   0.1630	  65.6955	  56.9070	
 -17.5000	-122.5000	   7.5000	  -0.3804	  -2.6630	   0.1630	  58.5633	  56.4831	
 -15.0000	-122.5000	   7.5000	  -0.3261	  -2.6630	   0.1630	  51.4310	  56.0591	
 -12.5000	-122.5000	   7.5000	  -0.2717	  -2.6630	   0.1630	  44.3176	  55.4953	
 -10.0000	-122.5000	   7.5000	  -0.2174	  -2.6630	   0.1630	  37.4674	  52.9793	
  -7.5000	-122.5000	   7.5000	  -0.1630	  -2.6630	   0.1630	  30.9034	  48.3398	
  -5.0000	-122.5000	   7.5000	  -0.1087	  -2.6630	   0.1630	  24.6026	  41.7482	
  -2.5000	-122.5000	   7.5000	  -0.0543	  -2.6630	   0.1630	  18.4239	  35.0807	
   0.0000	-122.5000	   7.5000	   0.0000	  -2.6630	   0.1630	  13.6863	  29.3063	
   2.5000	-122.5000	   7.5000	   0.0543	  -2.6630	   0.1630	  10.5161	  24.5034	
   5.0000	-122.5000	   7.5000	   0.1087	  -2.6630	   0.1630	   8.7870	  20.5936	
   7.5000	-122.5000	   7.5000	   0.1630	  -2.6630	   0.1630	   7.1839	  16.7992	
  10.0000	-122.5000	   7.5000	   0.2174	  -2.6630	   0.1630	   5.8989	  13.7223	
  12.5000	-122.5000	   7.5000	   0.2717	  -2.6630	   0.1630	   4.9597	  11.4260	
  15.0000	-122.5000	   7.5000	   0.3261	  -2.6630	   0.1630	   4.3386	   9.8473	
  17.5000	-122.5000	   7.5000	   0.3804	  -2.6630	   0.1630	   3.7403	   8.3199	
  20.0000	-122.5000	   7.5000	   0.4348	  -2.6630	   0.1630	   3.1419	   6.7926	
 -20.0000	-120.0000	   7.5000	  -0.4348	  -2.6087	   0.1630	  69.0190	  57.3191	
 -17.5000	-120.0000	   7.5000	  -0.3804	  -2.6087	   0.1630	  60.9506	  56.7433	
 -15.0000	-120.0000	   7.5000	  -0.3261	  -2.6087	   0.1630	  52.8823	  56.1675	
 -12.5000	-120.0000	   7.5000	  -0.2717	  -2.6087	   0.1630	  44.8904	  55.3303	
 -10.0000	-120.0000	   7.5000	  -0.2174	  -2.6087	   0.1630	  37.4634	  52.5621	
  -7.5000	-120.0000	   7.5000	  -0.1630	  -2.6087	   0.1630	  30.5880	  47.9092	
  -5.0000	-120.0000	   7.5000	  -0.1087	  -2.6087	   0.1630	  24.2774	  41.3254	
  -2.5000	-120.0000	   7.5000	  -0.0543	  -2.6087	   0.1630	  18.2371	  34.6037	
   0.0000	-120.0000	   7.5000	   0.0000	  -2.6087	   0.1630	  13.6272	  28.7948	
   2.5000	-120.0000	   7.5000	   0.0543	  -2.6087	   0.1630	  10.4135	  23.8768	
   5.0000	-120.0000	   7.5000	   0.1087	  -2.6087	   0.1630	   8.6302	  19.8715	
   7.5000	-120.0000	   7.5000	   0.1630	  -2.6087	   0.1630	   7.0835	  16.1011	
  10.0000	-120.0000	   7.5000	   0.2174	  -2.6087	   0.1630	   5.8533	  13.1522	
  12.5000	-120.0000	   7.5000	   0.2717	  -2.6087	   0.1630	   4.9319	  11.0052	
  15.0000	-120.0000	   7.5000	   0.3261	  -2.6087	   0.1630	   4.3270	   9.6797	
  17.5000	-120.0000	   7.5000	   0.3804	  -2.6087	   0.1630	   3.7649	   8.4655	
  20.0000	-120.0000	   7.5000	   0.4348	  -2.6087	   0.1630	   3.2028	   7.2513	
 -20.0000	-117.5000	   7.5000	  -0.4348	  -2.5543	   0.1630	  72.3425	  57.7312	
 -17.5000	-117.5000	   7.5000	  -0.3804	  -2.5543	   0.1630	  63.3380	  57.0035	
 -15.0000	-117.5000	   7.5000	  -0.3261	  -2.5543	   0.1630	  54.3335	  56.2759	
 -12.5000	-117.5000	   7.5000	  -0.2717	  -2.5543	   0.1630	  45.3815	  55.4321	
 -10.0000	-117.5000	   7.5000	  -0.2174	  -2.5543	   0.1630	  37.2995	  52.6648	
  -7.5000	-117.5000	   7.5000	  -0.1630	  -2.5543	   0.1630	  30.1909	  47.7454	
  -5.0000	-117.5000	   7.5000	  -0.1087	  -2.5543	   0.1630	  23.9522	  40.9026	
  -2.5000	-117.5000	   7.5000	  -0.0543	  -2.5543	   0.1630	  17.8526	  34.0003	
   0.0000	-117.5000	   7.5000	   0.0000	  -2.5543	   0.1630	  13.1828	  28.0368	
