Variables = "x [mm]"	"y [mm]"	"z [mm]"	"x/B"	"y/B"	"z/B"	"C*"	"C*std"	
Zone T = "East_y=-142mm_Tec" I=17 J=25 F=POINT
  12.5000	-142.0000	  40.0000	   0.2717	  -3.0870	   0.8696	  23.7837	  16.1350	
  15.0000	-142.0000	  40.0000	   0.3261	  -3.0870	   0.8696	  25.3825	  16.8850	
  17.5000	-142.0000	  40.0000	   0.3804	  -3.0870	   0.8696	  26.9813	  17.6350	
  20.0000	-142.0000	  40.0000	   0.4348	  -3.0870	   0.8696	  28.5800	  18.3850	
 -20.0000	-142.0000	  42.5000	  -0.4348	  -3.0870	   0.9239	  11.0050	   7.1600	
 -17.5000	-142.0000	  42.5000	  -0.3804	  -3.0870	   0.9239	  12.3556	   7.9600	
 -15.0000	-142.0000	  42.5000	  -0.3261	  -3.0870	   0.9239	  13.7063	   8.7600	
 -12.5000	-142.0000	  42.5000	  -0.2717	  -3.0870	   0.9239	  15.0569	   9.5600	
 -10.0000	-142.0000	  42.5000	  -0.2174	  -3.0870	   0.9239	  16.2991	  10.3126	
  -7.5000	-142.0000	  42.5000	  -0.1630	  -3.0870	   0.9239	  17.1256	  10.8837	
  -5.0000	-142.0000	  42.5000	  -0.1087	  -3.0870	   0.9239	  17.8438	  11.4075	
